apo_epoch                 apoapsis                  
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
23919.66988               19278.25511               
